NEWJOB,1529861126736
527,1
528,1
529,1
530,1
531,243
532,0
533,0
534,231
535,1
536,1
537,1
538,1
539,0
540,2
541,2
542,1
544,251
545,1
543,460
546,1
547,1
548,1
549,1
550,1
551,1
552,204
553,2
554,1
555,0
556,299
557,1
558,1
559,1
560,1
561,1
562,2
563,213
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,273
578,1
579,1
580,2
581,1
582,252
583,1
584,1
585,265
586,2
587,0
588,1
589,2
590,3
591,1
592,1
593,1
594,1
595,1
596,2
597,1
598,1
599,1
600,2
601,284
602,1
603,2
604,1
605,1
606,2
607,1
608,1
609,0
610,1
611,1
612,1
613,1
614,2
615,0
616,1
617,0
618,1
619,1
620,1
621,2
622,1
623,1
624,1
625,1
626,1
627,2
628,0
629,278
630,1
631,1
632,1
633,1
634,1
635,1
636,266
637,0
638,1
639,1
640,1
641,1
642,1
643,290
644,1
645,269
646,1
647,1
648,1
649,1
650,0
651,1
652,1
653,1
654,1
655,0
656,1
657,1
658,1
659,1
660,0
661,0
662,1
663,0
664,1
665,0
666,1
667,0
668,1
669,0
670,1
672,1
671,210
673,1
674,247
675,1
676,1
677,1
678,1
679,0
680,1
681,1
682,1
683,259
684,0
685,1
686,231
687,1
688,1
689,1
690,0
691,1
692,0
693,1
694,1
695,1
696,1
697,1
698,1
699,0
700,0
701,1
702,1
703,1
704,1
705,457
706,209
707,3
708,1
709,1
710,0
711,0
712,0
713,1
714,1
715,1
716,1
717,1
718,2
719,2
720,2
721,1
722,1
723,0
724,2
725,1
726,1
727,1
728,3
729,1
730,1
731,2
732,1
733,0
734,1
735,0
736,0
737,1
738,1
739,1
740,2
741,0
742,0
743,268
744,1
745,1
746,286
747,0
748,206
749,0
750,2
751,1
752,1
753,1
754,1
755,2
756,209
757,0
758,294
759,0
760,1
761,1
762,0
763,1
764,-1
765,1
766,1
767,1
768,264
769,0
770,0
771,0
772,1
773,14
774,1
775,1
776,1
777,248
778,2
779,0
780,462
781,246
782,0
784,0
783,288
785,0
786,0
787,1
788,1
789,1
790,0
791,0
792,0
793,1
794,0
795,1
796,1
797,1
798,1
799,0
800,0
801,0
802,276
803,0
804,5
805,0
806,1
807,274
808,1
809,200
810,0
811,0
812,1
813,0
814,1
815,1
816,1
817,1
818,1
819,1
820,1
821,0
822,1
823,1
824,1
825,0
826,1
827,1
828,1
829,0
830,229
831,0
832,222
833,1
834,0
835,284
836,1
837,541
838,249
839,0
840,283
841,1
842,1
843,1
844,0
845,1
846,0
848,1
847,240
849,0
850,2
851,1
852,1
853,0
854,0
855,2
856,217
857,1
858,2
859,1
860,1
861,0
862,0
863,0
864,250
865,1
866,3
867,2
868,1
869,1
870,0
871,1
872,287
873,0
874,2
875,1
876,2
877,1
878,1
879,1
880,1
881,1
882,1
883,246
884,2
885,1
886,1
887,2
888,0
889,1
890,1
891,0
892,1
893,286
894,1
895,1
896,1
897,2
898,1
899,1
900,0
901,1
902,2
903,1
904,1
905,1
906,212
907,2
908,1
909,205
910,1
912,0
911,245
913,2
914,1
915,2
916,0
917,1
918,0
919,298
920,1
921,1
922,1
923,0
924,290
925,1
926,1
927,2
928,1
929,1
930,0
931,1
932,1
933,0
934,0
935,0
936,2
937,1
938,1
939,2
940,1
941,279
942,2
943,1
944,1
945,514
946,294
947,1
948,0
949,2
950,1
951,1
952,1
953,0
954,203
955,1
956,2
957,1
958,2
959,13
960,1
961,1
962,1
963,2
964,1
965,0
966,1
967,1
968,1
969,1
970,1
971,1
972,0
976,1
973,786
974,543
975,293
977,1
978,2
979,0
980,1
981,2
982,1
983,1
984,0
985,1
986,2
987,1
988,1
989,1
990,1
991,1
992,0
993,1
994,258
995,1
996,1
997,1
998,2
999,1
1000,1
1001,1
1002,2
1003,1
1004,1
1005,2
1006,289
1007,1
1008,2
1009,2
1010,1
1011,1
1012,1
1013,1
1014,1
1015,1
1016,1
1017,1
1018,1
1019,0
1020,1
1021,1
1022,1
1023,1
1024,1
1025,1
1026,2
1027,1
1028,1
1029,1
1030,1
1031,298
1032,1
1033,1
1034,1
1035,1
1036,0
1037,1
1038,2
1039,1
1040,1
1041,1
1042,227
1043,2
1044,0
1045,1
1046,1
1047,0
1048,0
1049,1
1050,285
1051,2
1052,1
1053,2
1054,1
1055,0
1056,2
1057,1
1058,226
1059,0
1060,0
1061,1
1062,251
1063,2
1064,3
1065,2
1066,2
1067,1
1068,1
1069,2
1070,1
1071,1
1072,1
1073,1
1074,1
1075,0
1076,2
1077,1
1078,0
1079,0
1080,0
1081,1
1082,2
1083,1
1084,1
1085,1
1086,1
1087,1
1088,1
1089,1
1090,1
1091,1
1092,2
1093,295
1094,1
1095,569
1096,284
1097,1
1098,1
1099,1
1100,1
1101,0
1102,1
1103,1
1104,252
1105,2
1106,1
1107,1
1108,2
1109,2
1110,1
1111,561
1112,264
1113,1
1114,1
1115,1
1116,1
1117,1
1118,2
1119,1
1120,235
1121,1
1122,1
1123,1
1124,253
1125,2
1126,1
1127,1
1128,0
1129,1
1130,1
1131,1
1132,1
1133,1
1134,1
1135,2
1136,1
1137,1
1138,268
1139,1
1140,459
1141,228
1142,1
1143,1
1144,1
1145,6
1146,1
1147,0
1148,2
1149,1
1150,0
1151,1
1152,2
1153,1
1154,209
1155,0
1156,0
1157,1
1158,1
1159,1
1160,1
1161,282
1162,1
1163,1
1164,3
1165,1
1166,0
1167,1
1168,1
1169,1
1170,2
1171,1
1172,1
1173,0
1174,1
1175,1
1176,256
1177,1
1178,1
1179,0
1180,218
1181,1
1182,1
1183,0
1184,1
1185,1
1186,1
1187,1
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,276
1195,1
1196,1
1197,1
1198,1
1199,0
1200,1
1201,1
1202,0
1203,2
1204,1
1205,1
1206,2
1207,1
1208,1
1209,1
1210,1
1211,1
1212,1
1213,1
1214,1
1215,1
1216,2
1217,1
1218,212
1219,0
1220,0
1221,0
1222,0
1223,0
1224,2
1225,1
1226,1
1227,1
1228,2
1229,1
1230,1
1232,0
1231,222
1233,1
1234,1
1235,1
1236,272
1237,0
1238,1
1239,273
1240,1
1241,3
1242,0
1243,1
1244,242
1245,1
1246,1
1247,1
1248,2
1249,1
1250,0
1251,0
1252,1
1253,2
1254,1
1255,1
1256,2
1257,1
1258,2
1259,1
1260,225
1261,1
1262,1
1263,0
1264,1
1265,1
1266,1
1267,2
1268,1
1269,1
1270,1
1271,1
1272,2
1273,1
1274,1
1275,2
1276,1
1277,260
1278,1
1279,1
1280,1
1281,294
1282,1
1283,1
1284,0
1285,0
1286,18
1287,1
1288,2
1289,1
1290,1
1291,205
1292,1
1293,1
1294,1
1295,1
1296,1
1297,1
1298,1
1299,1
1300,1
1301,2
1302,5
1303,1
1304,1
1305,2
1306,1
1307,1
1308,1
1309,1
1310,0
1311,2
1312,249
1313,0
1314,1
1315,1
1316,1
1317,0
1318,2
1319,242
1320,2
1321,2
1322,1
1323,1
1324,0
1325,1
1326,253
1327,1
1328,1
1329,273
1330,1
1331,0
1332,1
1333,1
1334,0
1335,0
1336,1
1337,2
1338,1
1339,1
1340,0
1341,1
1342,2
1343,1
1344,0
1345,1
1346,1
1347,1
1348,3
1349,1
1350,1
1351,0
1352,1
1353,2
1354,0
1355,1
1356,215
1357,1
1358,1
1359,0
1360,1
1361,1
1362,1
1363,1
1364,1
1365,1
1366,1
1367,1
1368,1
1369,1
1370,1
1371,2
1372,0
1373,1
1374,1
1375,0
1376,1
1377,1
1378,233
1379,1
1380,243
1381,1
1382,251
1383,2
1384,1
1385,1
1386,1
1387,1
1388,1
1389,1
1390,1
1391,2
1392,256
1393,1
1394,0
1395,2
1396,1
1397,0
1398,1
1399,264
1400,0
1401,1
1402,9
1403,0
1404,1
1405,2
1406,1
1407,1
1408,1
1409,298
1410,1
1411,1
1412,1
1413,1
1414,1
1415,1
1416,2
1417,1
1418,1
1419,245
1420,1
1421,0
1422,258
1423,1
1424,1
1425,0
1426,1
1427,1
1428,1
1429,1
1430,1
1431,2
1432,2
1433,0
1434,1
1435,250
1436,1
1437,1
1438,1
1439,2
1440,21
1441,2
1442,2
1443,0
1444,1
1445,1
1446,1
1447,1
1448,269
1449,1
1450,1
1451,1
1452,0
1453,281
1454,0
1455,2
1456,208
1457,1
1458,1
1459,0
1460,1
1461,1
1462,1
1463,1
1464,1
1465,1
1466,1
1467,1
1468,1
1469,1
1470,1
1471,1
1472,2
1473,1
1474,2
1475,0
1476,1
1477,1
1478,0
1479,0
1480,1
1481,1
1482,1
1483,1
1484,1
1485,258
1486,0
1487,1
1488,1
1489,1
1490,8
1491,0
1492,0
1493,1
1494,1
1495,2
1496,1
1497,227
1498,1
1499,1
1500,1
1501,1
1502,1
1503,1
1504,1
1505,0
1506,2
1507,217
1508,0
1509,0
1510,1
1511,1
1512,1
1513,0
1514,1
1515,0
1516,252
1517,1
1518,291
1519,1
1520,1
1521,1
1522,1
1523,0
1524,0
1525,1
1526,278
1527,2
1528,228
1529,2
1530,1
1531,1
1532,1
1533,1
1534,1
1535,0
1536,0
1537,290
1538,1
1539,1
1540,1
1541,1
1542,241
1543,1
1544,2
1545,4
1546,2
1547,1
1548,1
1549,1
1550,1
1551,1
1552,0
1553,2
1554,1
1555,1
1556,2
1557,0
1558,1
1559,0
1560,1
1561,1
1562,2
1563,1
1564,1
1565,1
1566,1
1567,2
1568,2
1569,0
1570,1
1571,1
1572,1
1573,1
1574,1
1575,1
1576,2
1577,1
1578,0
1579,221
1580,0
1581,2
1582,1
1583,2
1584,241
1585,1
1586,1
1587,1
1588,1
1589,0
1590,302
1591,1
1592,1
1593,2
1594,1
1595,1
1596,1
1597,1
1598,1
1599,1
1600,1
1601,1
1602,2
1603,0
1604,1
1605,1
1606,1
1607,0
1608,1
1609,1
1610,1
1611,2
1612,1
1613,1
1614,1
1615,1
1616,1
1617,1
1618,1
1619,1
1620,1
1621,1
1622,284
1623,1
1624,2
1625,1
1626,2
1627,0
1628,4
1629,1
1630,1
1631,1
1632,1
1633,1
1634,1
1635,1
1636,1
1637,1
1638,1
1639,0
1640,2
1641,1
1642,1
1643,1
1644,1
1645,2
1646,0
1647,0
1648,1
1649,1
1650,1
1651,1
1652,1
1653,1
1654,0
1655,1
1656,280
1657,0
1658,2
1659,0
1660,1
1661,0
1662,1
1663,2
1664,1
1665,1
1666,1
1667,1
1668,459
1669,236
1670,2
1671,1
1672,2
1673,1
1674,0
1675,1
1676,1
1677,1
1678,1
1679,1
1680,2
1681,218
1682,0
1683,1
1684,1
1685,1
1686,1
1687,1
1688,1
1689,1
1690,2
1691,1
1692,1
1693,1
1696,1
1694,510
1695,268
1697,0
1698,1
1699,1
1700,0
1701,1
1702,1
1703,1
1704,1
1705,1
1706,1
1707,1
1708,1
1709,2
1710,1
1711,0
1712,1
1713,0
1714,1
1715,2
1716,1
1717,2
1718,1
1719,1
1720,1
1721,1
1722,1
1723,1
1724,1
1725,1
1726,223
1727,1
1728,1
1729,1
1730,1
1731,31
1732,1
1733,2
1734,1
1735,1
1736,2
1737,2
1738,306
1739,23
1740,1
1741,1
1742,1
1743,0
1744,2
1745,1
1746,1
1747,1
1748,1
1749,1
1750,1
1751,1
1752,273
1753,1
1754,253
1755,2
1756,1
1757,0
1758,1
1759,1
1760,1
1761,2
1762,2
1763,1
1764,0
1765,1
1766,1
1767,1
1768,1
1769,1
1770,1
1771,1
1772,1
1773,1
1774,1
1775,1
1776,1
1777,2
1778,1
1779,0
1780,0
1781,1
1782,253
1783,1
1784,2
1785,1
1786,1
1787,1
1788,0
1789,1
1790,0
1791,1
1792,1
1793,2
1794,1
1795,1
1796,2
1797,0
1798,2
1799,1
1800,1
1801,1
1802,1
1803,1
1804,2
1805,0
1806,275
1807,1
1808,1
1809,1
1810,1
1811,0
1812,1
1813,1
1814,1
1815,1
1816,2
1817,757
1818,463
1819,244
1820,1
1821,1
1822,25
1823,0
1824,1
1825,1
1826,259
1827,1
1828,1
1829,2
1830,1
1831,0
1832,1
1833,271
1834,1
1835,1
1836,1
1837,2
1838,1
1839,1
1840,0
1841,1
1842,1
1843,1
1844,300
1845,2
1846,0
1847,2
1848,0
1849,0
1850,1
1851,1
1852,3
1853,1
1854,1
1855,0
1856,1
1857,247
1858,1
1859,1
1860,222
1861,1
1862,3
1863,0
1864,1
1865,1
1866,1
1867,2
1868,3
1869,1
1870,233
1871,1
1872,1
1873,2
1874,1
1875,1
1876,0
1877,1
1878,0
1879,509
1880,251
1881,1
1882,2
1883,1
1884,1
1885,218
1886,1
1887,0
1888,219
1889,1
1890,1
1891,0
1892,1
1893,221
1894,1
1895,1
1896,1
1897,0
1898,0
1899,1
1900,1
1901,274
1902,0
1903,1
1904,0
1905,1
1906,0
1907,0
1908,2
1909,1
1910,1
1911,0
1912,1
1913,1
1914,1
1915,1
1916,0
1917,2
1918,1
1919,1
1920,1
1921,1
1922,1
1923,3
1924,0
1925,1
1926,2
1927,0
1928,1
1929,1
1930,223
1931,1
1932,1
1933,4
1934,2
1935,1
1936,1
1937,1
1938,1
1939,1
1940,1
1941,0
1942,292
1943,1
1944,3
1945,1
1946,1
1947,0
1948,1
1949,2
1950,1
1951,1
1952,1
1953,1
1954,1
1955,1
1956,2
1957,2
1958,1
1959,1
1960,1
1961,1
1962,245
1963,0
1964,2
1965,1
1966,1
1967,13
1968,1
1969,0
1970,1
1971,1
1972,2
1973,1
1974,0
1975,2
1976,722
1977,487
1978,210
1979,1
1980,1
1981,2
1982,1
1983,2
1984,0
1985,2
1986,1
1987,1
1988,1
1989,1
1990,1
1991,1
1992,2
1993,1
1994,269
1995,1
1996,1
1997,1
1998,1
1999,1
2000,209
2001,1
2002,1
2003,298
2004,1
2005,2
2006,1
2007,1
2008,1
2009,1
2010,1
2011,1
2012,1
2013,1
2014,1
2015,2
2016,1
2017,257
2018,1
2019,736
2020,535
2021,236
2022,1
2023,1
2024,1
2025,1
2026,0
2027,1
2028,1
2029,1
2030,1
2032,1
2031,260
2033,0
2034,1
2035,1
2036,1
2037,1
2038,1
2039,251
2040,1
2041,0
2042,0
2043,1
2044,3
2045,0
2046,1
2047,2
2048,1
2049,1
2050,0
2051,0
2052,3
2053,1
2054,1
2055,555
2056,259
2057,1
2058,0
2059,0
2060,0
2061,0
2062,1
2063,1
2064,2
2065,2
2066,1
2067,2
2068,255
2069,2
2070,0
2071,0
2072,219
2073,0
2074,0
2075,1
2076,0
2077,10
2078,0
2079,0
2080,265
2081,1
2082,1
2083,1
2084,0
2085,0
2086,273
2087,0
2088,1
2089,0
2090,2
2091,44
2092,2
2093,1
2094,0
2095,1
2096,5
2097,1
2098,212
2099,1
2100,0
2101,1
2102,293
2103,0
2104,1
2105,1
2106,1
2107,1
2108,0
2109,1
2110,0
2111,1
2112,1
2113,275
2114,1
2115,1
2116,1
2117,293
2118,1
2119,1
2120,1
2121,229
2122,2
2123,2
2124,1
2125,0
2126,0
2127,1
2128,0
2129,1
2130,0
2131,1
2132,0
2133,1
2134,1
2135,226
2136,1
2137,1
2138,2
2139,0
2140,253
2141,1
2142,1
2143,1
2144,2
2145,49
2146,1
2147,1
2148,2
2149,0
2150,2
2151,0
2152,1
2153,0
2154,1
2155,279
2156,1
2157,2
2158,1
2159,0
2160,0
2161,252
2162,0
2163,1
2164,1
2165,205
2166,1
2167,275
2168,1
2169,0
2170,23
2171,0
2172,1
2173,1
2174,1
2175,1
2176,0
2177,265
2178,1
2179,1
2180,1
2181,1
2182,1
2183,1
2184,1
2185,1
2186,1
2187,1
2188,1
2189,0
2190,2
2192,0
2191,263
2193,0
2194,2
2195,0
2196,1
2197,1
2198,1
2199,0
2200,0
2201,0
2202,0
2203,1
2204,0
2205,0
2206,1
2207,2
2208,512
2209,213
2210,0
2211,1
2212,234
2213,1
2214,5
2215,1
2216,1
2217,4
2218,209
2219,0
2220,1
2221,0
2222,2
2223,0
2224,1
2225,1
2226,2
2227,302
2228,1
2229,1
2230,1
2231,0
2232,0
2233,0
2234,0
2235,1
2236,1
2237,3
2238,1
2240,1
2239,235
2241,0
2242,1
2243,0
2244,4
2245,0
2246,0
2247,0
2248,1
2249,1
2250,1
2251,0
2252,1
2253,2
2254,1
2255,0
2256,297
2257,1
2258,2
2259,1
2260,1
2261,0
2262,2
2263,1
2264,216
2265,0
2266,1
2267,1
2268,1
2269,1
2270,1
2271,0
2272,2
2273,1
2274,205
2275,1
2276,230
2277,1
2278,1
2279,272
2280,0
2281,8
2282,1
2283,0
2284,1
2285,11
2286,1
2287,6
2288,2
2289,1
2290,1
2291,1
2292,0
2293,249
2294,1
2295,1
2296,1
2297,10
2298,1
2299,1
2300,8
2301,1
2302,1
2303,2
2304,1
2305,0
2306,0
2307,1
2308,4
2309,0
2310,1
2311,2
2312,1
2313,1
2314,1
2315,1
2316,0
2317,2
2318,1
2319,1
2320,0
2321,0
2322,0
2323,1
2324,214
2325,0
2326,1
2327,2
2328,1
2329,1
2330,1
2331,0
2332,1
2333,0
2334,1
2335,1
2336,3
2337,0
2338,2
2339,0
2340,270
2341,0
2342,1
2343,1
2344,0
2345,0
2346,1
2347,0
2348,211
2349,1
2350,1
2351,1
2352,1
2353,2
2354,1
2355,1
2356,1
2357,294
2358,2
2359,1
2360,0
2361,1
2362,228
2363,0
2364,1
2365,1
2366,0
2367,0
2368,2
2369,1
2370,1
2371,2
2372,0
2373,495
2374,249
2375,0
2376,2
2377,3
2378,1
2379,2
2380,1
2381,1
2382,1
2383,1
2384,1
2385,0
2386,204
2387,0
2388,1
2389,9
2390,2
2391,7
2392,0
2393,1
2394,1
2395,0
2396,1
2397,1
2398,1
2399,0
2400,1
2401,1
2402,1
2403,1
2404,1
2405,276
2406,1
2407,1
2408,0
2409,6
2410,0
2411,1
2412,1
2413,1
2414,1
2415,1
2416,1
2417,1
2418,1
2419,1
2420,0
2421,1
2422,0
2423,1
2424,248
2425,0
2426,1
2427,1
2428,0
2429,0
2430,2
2432,0
2431,225
2433,1
2434,1
2435,0
2436,56
2437,1
2438,1
2439,1
2440,1
2441,1
2442,0
2443,2
2444,1
2445,2
2446,1
2447,0
2448,0
2449,1
2450,1
2451,1
2452,1
2453,1
2454,1
2455,1
2456,1
2457,1
2458,1
2459,0
2460,1
2461,1
2462,1
2463,1
2464,2
2465,1
2466,1
2467,0
2468,0
2469,1
2470,1
2471,1
2472,219
2473,0
2474,1
2475,1
2476,1
2477,0
2478,1
2479,1
2480,0
2481,0
2482,1
2483,1
2484,0
2485,229
2486,1
2487,1
2488,0
2489,1
2490,0
2491,0
2492,1
2493,1
2494,1
2495,1
2496,1
2497,1
2498,2
2499,1
2500,2
2501,0
2502,297
2503,1
2504,1
2505,0
2506,4
2507,4
2508,1
2509,1
2512,1
2510,481
2511,250
2513,1
2514,231
2515,1
2516,1
2517,1
2518,1
2519,0
2520,1
2521,1
2522,0
2523,1
2524,0
2525,286
2526,1
2527,1
2528,1
2529,2
2530,254
2531,2
2532,0
2533,1
2534,1
2535,0
2536,2
2537,2
2538,1
2539,2
2540,1
2541,1
2542,1
2543,1
2544,1
2545,2
2546,289
2547,0
2548,1
2549,225
2550,0
2551,1
2552,1
2553,1
2554,9
2555,225
2556,0
2557,2
2558,8
2559,2
2560,1
2561,1
2562,2
2563,0
2564,0
2565,2
2566,1
2567,0
2568,1
2569,1
2570,0
2571,1
2572,1
2573,0
2574,1
2575,1
2576,0
2577,1
2578,1
2579,280
2580,2
2581,0
2582,267
2583,1
2584,34
2585,1
2586,0
2587,40
2588,1
2589,219
2590,1
2591,1
2592,1
2593,2
2594,1
2595,2
2596,1
2597,1
2598,1
2599,1
2600,1
2601,1
2602,1
2603,2
2604,0
2605,262
2606,1
2607,1
2608,0
2609,0
2610,47
2611,1
2612,1
2613,1
2614,202
2615,0
2616,1
2617,0
2618,2
2619,71
2620,1
2621,1
2622,1
2623,11
2624,1
2625,1
2626,1
2627,1
2628,1
2629,1
2630,220
2631,0
2632,1
2633,1
2634,0
2635,1
2636,1
2637,1
2638,1
2639,2
2640,0
2641,1
2642,1
2643,1
2644,1
2645,0
2646,1
2647,1
2648,0
2649,5
2650,1
2651,2
2652,0
2653,2
2656,1
2654,489
2655,242
2657,2
2658,1
2659,513
2660,243
2661,2
2662,1
2663,1
2664,1
2665,0
2666,1
2667,0
2668,1
2669,1
2670,1
2671,1
2672,1
2673,1
2674,1
2675,9
2676,1
2677,1
2678,1
2679,1
2680,1
2681,219
2682,0
2683,2
2684,1
2685,1
2686,217
2687,1
2688,1
2689,1
2690,0
2691,26
2692,1
2693,201
2694,1
2695,1
2696,1
2697,1
2698,1
2699,214
2700,1
2701,1
2702,0
2703,1
2704,63
2705,1
2706,0
2707,231
2708,1
2709,0
2710,2
2711,1
2712,1
2713,0
2714,1
2715,1
2716,2
2717,0
2718,1
2720,0
2719,218
2721,1
2722,0
2723,0
2724,0
2725,2
2726,1
2727,259
2728,0
2729,266
2730,0
2731,223
2732,1
2733,1
2734,7
2735,1
2736,68
2737,1
2738,1
2739,0
2740,0
2741,8
2742,1
2743,1
2744,1
2745,1
2746,1
2747,0
2748,1
2749,1
2750,201
2751,0
2752,1
2753,0
2754,1
2755,2
2756,0
2757,2
2758,1
2759,0
2760,1
2761,0
2762,232
2763,0
2764,2
2765,219
2766,0
2767,2
2768,1
2769,1
2770,3
2771,0
2772,1
2773,246
2774,1
2775,1
2776,2
2777,1
2778,25
2779,1
2780,1
2781,1
2782,1
2783,1
2784,2
2785,1
2786,1
2787,1
2788,0
2789,0
2790,0
2791,1
2792,263
2793,1
2794,1
2795,1
2796,280
2797,0
2798,0
2799,1
2800,266
2801,66
2802,1
2803,0
2804,1
2805,486
2806,269
2807,2
2808,2
2809,523
2810,310
2811,82
2812,0
2813,1
2814,1
2815,3
2816,1
2817,1
2818,1
2819,1
2820,0
2821,0
2822,1
2823,6
2824,1
2825,1
2826,0
2827,1
2828,292
2829,1
2830,0
2831,0
2832,1
2833,72
2834,1
2835,0
2836,1
2837,1
2838,262
2839,1
2840,1
2841,0
2842,1
2843,0
2844,272
2845,1
2846,0
2847,1
2848,1
2849,61
2850,2
2851,0
2852,1
2853,1
2854,1
2855,2
2856,0
2857,2
2858,1
2859,2
2860,1
2861,0
2862,1
2863,0
2864,2
2865,1
2866,1
2867,1
2868,6
2869,1
2870,1
2871,257
2872,0
2873,215
2874,0
2875,1
2876,50
2877,2
2878,25
2879,1
2880,1
2881,1
2882,4
2883,1
2884,204
2885,0
2886,1
2887,0
2888,223
2889,1
2890,1
2891,1
2892,1
2893,1
2894,0
2895,1
2896,0
2897,1
2898,1
2899,7
2900,0
2901,1
2902,1
2903,1
2904,1
2905,1
2906,1
2907,1
2908,1
2909,1
2910,2
2911,1
2912,0
2913,2
2914,1
2915,1
2916,1
2917,1
2918,1
2919,276
2920,2
2921,1
2922,1
2923,1
2924,1
2925,1
2926,1
2927,0
2928,1
2929,1
2930,1
2931,268
2932,1
2933,1
2934,2
2935,1
2936,1
2937,1
2938,1
2939,1
2940,1
2941,1
2942,1
2944,0
2943,255
2945,1
2946,1
2947,1
2948,10
2949,229
2950,0
2951,1
2952,1
2953,1
2954,33
2955,236
2956,1
2957,5
2958,1
2959,0
2960,0
2961,1
2962,251
2963,1
2964,1
2965,0
2966,1
2967,112
2968,0
2969,26
2970,0
2971,1
2972,1
2973,0
2974,1
2975,1
2976,1
2977,0
2978,1
2979,1
2980,1
2981,1
2982,1
2983,1
2984,0
2985,2
2986,233
2987,1
2988,1
2989,1
2990,1
2991,1
2992,1
2993,216
2994,0
2995,1
2996,1
2997,0
2998,0
2999,0
3000,1
3001,1
